area (px),semiaxis minor (px),semiaxis major (px),eccentricity (px),blue channel,green channel,red channel,deviation blue channel,deviation green channel,deviation red channel,class
1.8465430406100978e-06,3.4801744962266776e-07,3.8123401662255703e-07,0.4082482984688163,0.0959596,0.014218009,0.15525115,14.686303142724515,15.0,12.970519457600764,0
4.062394689342215e-06,4.531494098642744e-07,7.582639963409235e-07,0.8017837267823511,0.24747474,0.3364929,0.4063927,6.688376110835873,8.814051281902097,7.498958260985321,0
1.8465430406100978e-06,3.4801744962266776e-07,3.8123401662255703e-07,0.4082482984688163,0.28282827,0.3744076,0.4611872,9.829006816560868,12.275483697190918,7.157819151110204,0
3.531513565166812e-06,4.7658788855800786e-07,5.484602693583124e-07,0.4948892017072244,0.2979798,0.24644549,0.33333334,6.556247020971678,11.562331079847178,8.053531833922307,0
2.169688072716865e-06,3.971141043321342e-07,3.971141043321342e-07,0.0,0.23737374,0.33175355,0.42009133,4.9749371855331,10.59186008215743,9.054522350737226,0
3.508431777159186e-06,4.2913922230238634e-07,6.64819621459105e-07,0.763762613353113,0.4040404,0.3886256,0.48401827,9.219544457292887,10.46123797645384,9.896337706444744,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.36868685,0.4170616,0.47488585,12.99038105676658,14.603081866510234,17.144605565599928,0
3.4853499891515595e-06,4.5001597331860716e-07,5.809829580684293e-07,0.6324797546995576,0.32828283,0.3601896,0.48401827,10.590561835898981,21.75224126383302,21.988406035909012,0
2.100442708693986e-06,2.301246621617418e-07,8.801033183827814e-07,0.9652103574515972,0.4090909,0.48815167,0.5205479,11.132871525458597,14.845157399800518,12.869393994091094,0
4.570194025509992e-06,1.4890119169321703e-07,2.4148248253569705e-06,0.9980971327718271,0.3838384,0.45023698,0.5296804,17.13942822850284,18.69117438792972,18.7725863961256,0
1.8465430406100978e-06,3.4801744962266776e-07,3.8123401662255703e-07,0.4082482984688163,0.0,0.3601896,0.4520548,13.810661642368913,12.004556426624017,10.457503287113994,0
2.8621417129456515e-06,4.6163576015252445e-07,4.6163576015252445e-07,0.0,0.3888889,0.60189575,0.60730594,4.240798863421843,4.175823272122517,2.7128168017763383,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.37373737,0.46919432,0.5251142,10.161200716450788,10.96300597464035,8.525696452489967,0
2.1235244967016126e-06,3.626538526201756e-07,4.2909783878659507e-07,0.5345225262926081,0.2020202,0.3364929,0.46575344,4.763139720814412,4.892596447695231,6.029873547596169,0
3.4853499891515595e-06,3.5442326566702056e-07,7.370136930571614e-07,0.8767803762126551,0.34848484,0.4028436,0.49315068,7.354590403278759,6.7889616289974715,7.613146524269712,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.116161615,0.12796208,0.23287672,10.161200716450788,6.0711922222904455,6.101997623729462,0
2.677487408884642e-06,4.044414080031114e-07,4.644030406334726e-07,0.4914877359112912,0.1919192,0.21800947,0.34703195,5.546169849544819,7.1693793315739685,5.509990925582365,0
3.7854132332507004e-06,4.75954412591284e-07,5.900549731551593e-07,0.591060488238383,0.11111111,0.08056872,0.20091324,10.850547221223453,7.741931283601011,6.139014578904337,0
5.170320513708274e-06,2.737108596060095e-07,1.4042916714543345e-06,0.9808210791027807,0.44949496,0.46919432,0.53424656,16.522094051201098,21.19503696238189,18.632454678515625,0
2.100442708693986e-06,3.7200082594932506e-07,3.9870270303831707e-07,0.3598035052873985,0.4090909,0.47393364,0.5525114,10.433569619262624,16.03073220411345,15.692354826475215,0
1.8465430406100978e-06,3.4801744962266776e-07,3.8123401662255703e-07,0.4082482984688163,0.36868685,0.5876777,0.61187214,6.75347132962005,2.2325713874364688,3.152380053229623,0
2.769814560915147e-07,1.0661021024318224e-07,1.8465430406100977e-07,0.8164965882550608,0.4040404,0.37914693,0.42009133,6.027713773341708,6.757711644237764,5.273097339852125,0
2.1235244967016126e-06,3.626538526201756e-07,4.2909783878659507e-07,0.5345225262926081,0.37878788,0.47867298,0.5707763,3.152380053229623,5.109733358992424,3.1598061649411346,0
2.792896348922773e-06,1.9821830167430555e-07,1.1635679864981819e-06,0.985382951582709,0.6010101,0.62085307,0.6164383,13.704609681804595,19.275129370380316,16.774616392097936,0
2.169688072716865e-06,2.8736037581443773e-07,4.915403251386088e-07,0.8113130109363018,0.479798,0.48341233,0.5068493,15.112320213065304,21.88718549491663,20.149441679609886,0
3.2545321090752972e-06,4.2685040570401204e-07,5.166565972225603e-07,0.5634089275180174,0.11111111,0.17061612,0.3561644,13.489512302109382,17.357209662636656,14.220808871462891,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.121212125,0.0900474,0.07305936,24.462982238476158,25.25371259834878,20.554424706130796,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.04040404,0.018957347,0.10502283,7.680128579652817,18.76166303929372,15.571909805800956,0
2.100442708693986e-06,3.7200082594932506e-07,3.9870270303831707e-07,0.3598035052873985,0.34848484,0.3127962,0.40182647,15.0493978284847,5.787918451395113,4.013648589500581,0
3.231450321067671e-06,3.096348110514916e-07,7.606822024636707e-07,0.9134063929702366,0.30808082,0.30331755,0.49315068,17.35575472925975,18.25285365817265,6.639528095680697,0
5.285729453746405e-06,5.019076882946221e-07,7.110490148744722e-07,0.7083420753981181,0.04040404,0.14691943,0.35159817,7.230307306747065,11.587810136086974,7.329041120774258,0
2.0311973446711074e-06,3.454565804329827e-07,3.9889887851317434e-07,0.4999999214107285,0.35353535,0.45023698,0.57990867,11.199888392301059,11.299889379989523,11.044653684022872,0
2.1235244967016126e-06,3.626538526201756e-07,4.2909783878659507e-07,0.5345225262926081,0.22222222,0.2606635,0.4520548,8.454843286542927,25.504595174203413,22.181073012818835,0
8.67875229086746e-06,6.950832985072205e-07,9.584269050197588e-07,0.6885029926976338,0.15656565,0.45023698,0.5753425,11.581834435394459,15.011049171267885,10.840942840300684,0
2.677487408884642e-06,3.9198382509950504e-07,4.773295780160242e-07,0.5706381438294124,0.21212122,0.056872036,0.11415525,11.61827762622326,6.576473218982953,7.720710783341129,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.10606061,0.11374407,0.31506848,10.037429949942366,7.0787975673838845,8.084514518510064,0
1.2925801284270685e-06,2.8382153490157495e-07,3.173221292973443e-07,0.4472136323581535,0.43434343,0.59241706,0.61187214,4.442338910979215,1.964529205687714,3.7728470681966426,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.1919192,0.27014217,0.42922375,15.095011593238343,19.205712040952818,16.385492821395395,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.21717171,0.22748815,0.369863,31.89607146656152,31.452096511997414,31.521569995798114,0
4.524030449494739e-06,4.488203859373909e-07,6.531276776226538e-07,0.7264812470382531,0.10606061,0.14691943,0.27853882,19.891951907556,14.068294051054137,10.810633935814439,0
3.30069568509055e-06,4.1591806950741447e-07,5.296470149044876e-07,0.6191483083403084,0.09090909,0.09478673,0.17351598,17.15533606652914,15.660238042748762,12.488883946222826,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.09090909,0.12796208,0.3196347,19.974593237410367,19.905636764494623,12.70273100557514,0
1.8465430406100978e-06,3.4801744962266776e-07,3.8123401662255703e-07,0.4082482984688163,0.27272728,0.29383886,0.4520548,8.037995707886388,7.540515565927836,6.48074069840786,0
2.1235244967016126e-06,3.626538526201756e-07,4.2909783878659507e-07,0.5345225262926081,0.3838384,0.48815167,0.5936073,8.645808232895291,14.9248115565993,10.985786271359915,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.055555556,0.037914693,0.15068494,21.41699091842736,18.98642607232862,17.175564037317667,0
1.6157251605338356e-06,2.940267539207167e-07,3.8856889259642363e-07,0.6537721838370681,0.18686868,0.20379147,0.32876712,31.66918849607612,34.71648563723004,30.053857905433706,0
2.100442708693986e-06,3.7200082594932506e-07,3.9870270303831707e-07,0.3598035052873985,0.18686868,0.11374407,0.21917808,18.567444627627143,22.824055292607405,20.251157374332955,0
1.0848440363584324e-06,1.752058860869007e-07,4.78583586594533e-07,0.9305784459660191,0.3888889,0.55450237,0.6164383,11.392004993756707,23.94798891012576,16.98873991650403,0
7.386172162440391e-07,1.4689160376389172e-07,4.15472184137272e-07,0.9354143427225764,0.33838382,0.31753555,0.37899545,7.522189397597839,10.77677544021814,10.204846343227754,0
3.623840717197317e-06,4.2083553180883625e-07,6.342888006090518e-07,0.7481973762841729,0.065656565,0.19905214,0.39726028,29.727816192171865,30.76343428307199,28.20707161136882,0
5.5627109098379195e-06,2.658455702297459e-07,1.909923215794918e-06,0.9902654464732625,0.18686868,0.24170616,0.26027396,11.850175807415967,22.185480737535432,18.732028424302822,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.025252525,0.0,0.01369863,40.055430343462795,44.72066077329359,39.28978874975024,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.14141414,0.11848341,0.15525115,29.597297173897484,33.1926196616055,29.510326582401625,0
3.5776771411820647e-06,4.993960610862269e-07,5.275339021481589e-07,0.3222295938973382,0.04040404,0.21327014,0.37899545,22.55236960942242,19.84313483298443,16.948451256678293,0
1.5695615845185832e-06,2.8560630908261507e-07,4.6631821691427206e-07,0.7904931831547424,0.10606061,0.26540285,0.4063927,12.074997124453303,23.613202521753237,15.710046325697311,0
1.246416552411816e-06,2.495737699331977e-07,3.690703227185938e-07,0.7366971658053451,0.16161616,0.1563981,0.6255708,10.154183276685966,6.726044113852332,2.5968830649246724,0
2.1535308211115266e-05,1.0731005392273094e-06,1.2686399406418912e-06,0.5333940197043061,0.0,0.13270143,0.33333334,11.042118214167397,15.675661212645137,12.985900385241948,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.16666667,0.23696682,0.42465752,16.47298925514128,15.365850936410908,13.329947486768281,0
4.131640053365094e-06,4.858951293094961e-07,5.748827636906965e-07,0.5344385454691064,0.3030303,0.50236964,0.56164384,11.104558725577343,11.858863902635214,12.532406971120748,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.4090909,0.4028436,0.47031963,11.434596626029272,9.373333185158842,8.572302782799964,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.15151516,0.0900474,0.15981735,8.964339072123499,18.435275289509512,10.520812706250407,0
2.792896348922773e-06,4.3546949141791174e-07,4.630000073730985e-07,0.339686155296878,0.0959596,0.0,0.08219178,12.747548783981962,12.389511693363866,8.802520945729126,0
2.5620784688465106e-06,3.683418627781256e-07,4.688009637116469e-07,0.6185943198018914,0.13131313,0.2890995,0.47488585,25.396062686959958,28.007856040761137,23.16808149156939,0
4.131640053365094e-06,4.5158040229056724e-07,6.356845257166372e-07,0.703813848215056,0.13636364,0.109004736,0.34246576,11.943198901466893,12.239281024635394,9.8,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.030303031,0.109004736,0.30136988,20.14789070845879,27.161553711082142,20.53921554003463,0
2.400505952793127e-06,3.768062005579761e-07,4.7662636642269035e-07,0.6123725092032348,0.52020204,0.46445498,0.44292238,4.763139720814412,10.40132203135736,12.144314513384442,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.28282827,0.14691943,0.23287672,12.544296512758299,9.616879691459179,9.359987980761513,0
2.677487408884642e-06,3.9050009398333794e-07,5.239108193656508e-07,0.6666666128177567,0.07070707,0.04265403,0.10958904,11.607513730338638,14.558073361540668,13.407087677791923,0
6.485982430142968e-06,5.591530214134887e-07,8.216876682423413e-07,0.7327542256625581,0.24242425,0.1800948,0.27853882,14.18808567594406,8.853842812269635,7.407017302898905,0
3.623840717197317e-06,4.419375588360186e-07,5.534843602504219e-07,0.6020420237946301,0.0959596,0.23696682,0.369863,8.890444308357146,15.195613402119267,9.802494013713495,0
3.2545321090752972e-06,3.954159273591382e-07,5.526304069995676e-07,0.6985962914887788,0.28282827,0.3127962,0.34703195,9.479143772866127,7.854139036202504,4.380353866983808,0
4.33937614543373e-06,4.3919352356394043e-07,6.947583938832423e-07,0.7748436804218025,0.07070707,0.09478673,0.15068494,19.660133095514215,18.22924999980952,17.41228014936585,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.15151516,0.109004736,0.30136988,19.248376554920156,31.96482441684922,28.25967754593106,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.0,0.07109005,0.2648402,16.77377044674214,26.60709491846113,20.943003008164805,0
2.654405620877016e-06,3.9733748726737344e-07,4.7223042447027205e-07,0.5404035836251566,0.16666667,0.17061612,0.23287672,15.203849012450382,14.987598178946275,13.090277762554408,0
2.354342376777875e-06,3.9583649834462105e-07,4.1634995492221473e-07,0.31001932901697216,0.116161615,0.12796208,0.23744293,17.091207534870087,22.527413855123275,19.665960439297137,0
8.332525470753067e-06,7.675167341216142e-07,9.174942934505553e-07,0.5479124172396443,0.64646465,0.6113744,0.6347032,10.514083572084074,9.39792464612911,9.072335434340827,0
5.331893029761658e-06,5.219144609538736e-07,6.501514984369933e-07,0.5963046510951139,0.060606062,0.07109005,0.19634703,14.916091844661164,10.866772045730855,6.757082452161297,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.065656565,0.028436018,0.09589041,21.23344943714987,32.774799770555425,22.687758262992844,0
6.04742845799807e-06,3.5584054102032926e-07,1.2148926152328062e-06,0.9561434600290752,0.44444445,0.46919432,0.51598173,23.525828453045847,30.888431190975357,28.158470565788942,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.14141414,0.13270143,0.20091324,20.76618344809657,20.590880869938516,22.197972880423112,0
2.9313870769685302e-06,3.558055631444823e-07,6.011994659077122e-07,0.8060656377744554,0.3181818,0.23222749,0.37899545,15.203946855997623,9.197825830053535,8.942035562443262,0
2.9544688649761563e-06,4.0265663382207125e-07,5.696513149694628e-07,0.7073659217892836,0.2777778,0.54028434,0.5936073,4.207431441965867,4.497933409764721,4.824181513244218,0
2.8621417129456515e-06,3.882126861855012e-07,4.98803176184992e-07,0.6279070714557901,0.07070707,0.04265403,0.10958904,19.395553614166314,15.602483776629924,17.188295436139093,0
2.400505952793127e-06,3.768062005579761e-07,4.7662636642269035e-07,0.6123725092032348,0.20707071,0.18483412,0.34246576,18.07925261176468,19.02917168454791,18.159019797334878,0
4.685602965548124e-06,5.425696780855608e-07,5.941910354334118e-07,0.40768350730867975,0.116161615,0.15165877,0.3196347,15.033296378372908,16.181455625895943,14.828650946356817,0
2.4235877408007536e-06,3.9547298378090996e-07,4.3845724918299035e-07,0.4318096654096945,0.2777778,0.60189575,0.61187214,10.740548170368214,6.244997998398398,4.2555111326373005,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.2020202,0.16113745,0.26940638,8.88731539892672,17.46380184839487,14.370107863199914,0
8.101707590676804e-06,3.792016017220213e-07,1.4736973745883959e-06,0.9663280922680626,0.5959596,0.5450237,0.5936073,5.081503077375554,5.320457708994232,5.365131544364983,0
2.608242044861763e-06,3.901665604560671e-07,4.4883385759253146e-07,0.4943033097867977,0.07070707,0.07109005,0.24200913,16.358789686281806,24.266025632558787,18.778711350888802,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.32828283,0.3649289,0.43378997,9.299697575727933,13.080878219752679,15.449514555480375,0
3.877740385281205e-06,3.743727617794163e-07,6.711136139607877e-07,0.8299497716495402,0.0,0.09478673,0.27853882,18.85802216564611,24.036105653786763,15.060295481829034,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.0,0.0,0.06392694,38.983971065041594,45.332107826572546,39.6844979179528,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.20707071,0.18957347,0.3652968,13.131545986668897,13.280036709286613,9.630680142129112,0
4.016231113326963e-06,4.532449881757455e-07,6.319185377295989e-07,0.6968136198645829,0.1969697,0.2985782,0.4520548,10.866296005948342,13.241349377360804,14.359230480774379,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.46464646,0.5450237,0.5981735,8.699856320652657,8.351646544245034,7.206767652699787,0
2.091209993490936e-05,6.373293443692726e-07,2.313379564047147e-06,0.961301904645517,0.55050504,0.549763,0.51598173,11.97486951912212,9.272405297440358,8.32162093585138,0
4.777930117578628e-06,4.3707829760680536e-07,9.342944159612025e-07,0.8838256436828562,0.63131315,0.57345974,0.57990867,7.067924416372571,6.557099629832959,4.59661711358352,0
2.169688072716865e-06,3.971141043321342e-07,3.971141043321342e-07,0.0,0.10606061,0.11848341,0.33333334,26.196075564862763,20.82028758206764,13.066536457684569,0
1.2002529763965635e-06,2.4644605663971435e-07,3.4852734736723624e-07,0.70710676429438,0.24747474,0.35545024,0.4063927,4.795831523312719,6.020797289396148,5.588772226527039,0
2.1235244967016126e-06,3.626538526201756e-07,4.2909783878659507e-07,0.5345225262926081,0.15656565,0.22274882,0.4063927,31.34485603731496,28.372521918222215,22.972469936861383,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.24242425,0.20379147,0.33789954,6.650892797211514,15.719712942671695,7.590083991630133,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.035353534,0.033175357,0.11415525,17.872814551715127,15.976056303105594,16.62077013859466,0
8.078625802669177e-06,5.17747713238912e-07,1.0161192241341878e-06,0.8604502781303797,0.15656565,0.17535545,0.38356164,12.840906856172149,14.02453207775575,10.38419940208306,0
1.2694983404194422e-06,2.318549553844929e-07,4.3864836178091574e-07,0.8488917193955959,0.30808082,0.46445498,0.51141554,15.840631926621828,23.954847332926203,20.379458139253526,0
1.8465430406100978e-06,3.4801744962266776e-07,3.8123401662255703e-07,0.4082482984688163,0.42929292,0.44549763,0.5205479,13.13808871183324,15.148741696919913,13.70218960604472,0
1.8465430406100977e-07,9.792772850509168e-08,1.3849072804575734e-07,0.7071068131563781,0.28787878,0.49763033,0.5890411,15.702087617751836,27.598309126949545,23.06331863949043,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.20707071,0.30805686,0.42465752,8.037995707886388,10.341058939973218,9.886859966642595,0
2.1235244967016126e-06,3.626538526201756e-07,4.2909783878659507e-07,0.5345225262926081,0.28282827,0.41232228,0.5022831,13.692493381411582,10.096410253154335,10.055315758343943,0
2.4235877408007536e-06,3.9547298378090996e-07,4.3845724918299035e-07,0.4318096654096945,0.30808082,0.3649289,0.51598173,11.199888392301059,32.12864765283469,24.392301551924124,0
1.3572091348484219e-05,7.277581376753954e-07,1.2784613935895942e-06,0.8221677384095883,0.13131313,0.13744076,0.61187214,17.779366337047527,21.18877735298301,4.456564751886266,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.5858586,0.52606636,0.51598173,6.152997237119484,9.656603957913983,9.765212491287633,0
2.377424164785501e-06,3.501096725085252e-07,5.141790453771678e-07,0.7323670680181215,0.116161615,0.16587678,0.31506848,15.740076238697194,31.895989821083568,25.21064039029729,0
6.001264881982818e-06,5.604544009100734e-07,8.677668042753729e-07,0.7634572971391858,0.16666667,0.3127962,0.47945204,15.745728876090022,18.525418638564474,17.907116460910125,0
1.1448566851782606e-05,6.004977511649496e-07,1.2062910955006094e-06,0.8672889782339265,0.060606062,0.123222746,0.25114155,21.778804524826704,25.541358017688786,21.64377060778572,0
1.3225864528369826e-05,5.79550780246934e-07,1.6777049879843063e-06,0.9384398793501924,0.21717171,0.4407583,0.51598173,12.004250947740411,21.47566254234437,17.682463095784673,0
2.1235244967016126e-06,3.626538526201756e-07,4.2909783878659507e-07,0.5345225262926081,0.5707071,0.53554505,0.543379,4.807221130757353,4.716990566028302,6.707039212648156,0
2.100442708693986e-06,3.7200082594932506e-07,3.9870270303831707e-07,0.3598035052873985,0.08585858,0.0900474,0.19634703,32.541319887183434,30.326349928733592,20.636360507608895,0
4.108558265357468e-06,4.3259782762213257e-07,6.100690539671995e-07,0.7051114531541199,0.07575758,0.3127962,0.48401827,11.050590733329852,13.457092306041945,9.027365802565736,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.20707071,0.30331755,0.43835616,10.8397416943394,12.429802894656053,13.448396744593758,0
2.9313870769685302e-06,3.558055411319739e-07,6.011994659077122e-07,0.8060656646572657,0.26262626,0.2890995,0.43378997,7.4404300950953095,13.48369385591352,11.189280584559492,0
7.386172162440391e-07,1.811589488584904e-07,2.864374573747674e-07,0.7745966853179812,0.4090909,0.6066351,0.6210046,3.585997071945263,1.5612494995995996,3.838538133196022,0
1.8465430406100978e-06,3.4801744962266776e-07,3.8123401662255703e-07,0.4082482984688163,0.01010101,0.0,0.08219178,20.38841582860228,20.660575379209554,18.067581465154653,0
5.447301969799788e-06,4.5797323095496425e-07,8.805172415907276e-07,0.8540941609112398,0.15656565,0.30331755,0.51598173,17.041933575741925,20.156636624198992,12.856515857727553,0
2.677487408884642e-06,3.895823044581247e-07,4.710075415786403e-07,0.5620174030593347,0.3131313,0.4028436,0.53424656,15.71114254279427,22.408926792686884,18.153787483607932,0
1.8465430406100978e-06,3.4801744962266776e-07,3.8123401662255703e-07,0.4082482984688163,0.22727273,0.18483412,0.3652968,8.365666440876064,12.103072956898178,6.53356717268599,0
3.923903961296458e-07,1.4991449349237614e-07,1.9153098967253858e-07,0.6223782249793135,0.17676768,0.30331755,0.38812786,10.417802659145448,13.894647332328946,12.361890087305106,0
2.354342376777875e-06,3.7195816570804666e-07,4.351999702650669e-07,0.5191496722744712,0.030303031,0.033175357,0.09589041,22.29770167528483,20.99255820523073,19.00945488434637,0
3.946985749304084e-06,4.4820152627624437e-07,5.797295658401556e-07,0.634257665986841,0.09090909,0.047393367,0.09589041,18.674663465657304,18.580904176062045,18.869986457040422,0
8.286361894737813e-06,6.606495278428667e-07,8.060241836154162e-07,0.572879169597792,0.055555556,0.018957347,0.11415525,11.192617716960795,10.272971849337656,9.870300882251403,0
2.100442708693986e-06,3.7200082594932506e-07,3.9870270303831707e-07,0.3598035052873985,0.02020202,0.11848341,0.28767124,14.728798321655436,13.963680567815922,21.656047076971365,0
8.771079442897965e-07,2.1754264254815248e-07,2.8470034027441243e-07,0.6450848645896333,0.055555556,0.39336494,0.42465752,17.24818831066034,37.52311787418524,33.32322763478952,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.17676768,0.23696682,0.43835616,10.896530411098755,15.508062419270823,14.43736471798091,0
2.4235877408007536e-06,3.9547298378090996e-07,4.3845724918299035e-07,0.4318096654096945,0.41919193,0.45971563,0.5296804,12.732217992164601,14.274102423620198,13.769872003762417,0
8.078625802669178e-07,1.7978922052332485e-07,3.2880587882935205e-07,0.8372668988289786,0.37373737,0.5687204,0.6255708,2.3733211036908783,2.1285234893930483,2.7774602993176543,0
5.631956273860799e-06,5.010124836030269e-07,8.027157036029553e-07,0.7813070463572903,0.0,0.13744076,0.35159817,12.413254564733975,8.940295794261445,6.868931665275338,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.065656565,0.047393367,0.19178082,13.093414375173499,25.680732076792516,16.35351644142629,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.04040404,0.028436018,0.23744293,37.45580729339577,48.71601379423403,35.887846132082096,0
3.877740385281205e-06,5.026767613130876e-07,5.667200853259543e-07,0.4617828258953175,0.0,0.0521327,0.16894977,11.211043662389331,12.984967269885589,11.850632894491332,0
2.723650984899894e-06,4.306786890898213e-07,4.4492646125153403e-07,0.2510379611705595,0.13131313,0.09952607,0.2283105,16.627819309819312,22.326763648142112,17.99609332605274,0
1.03868046034318e-06,2.0918612203444332e-07,3.97385826735819e-07,0.8502335861190002,0.32828283,0.5687204,0.60730594,11.103603018840326,16.522711641858304,14.649573372627616,0
8.078625802669178e-07,1.7978922052332485e-07,3.2880587882935205e-07,0.8372668988289786,0.32323232,0.54028434,0.61187214,7.317856271351827,2.498979383505129,3.5225222874108435,0
3.508431777159186e-06,3.030350868206466e-07,1.1635773198017433e-06,0.9654916548687177,0.43939394,0.4549763,0.5022831,9.561458445410187,16.250619822889806,11.641334165679842,0
2.100442708693986e-06,3.7200082594932506e-07,3.9870270303831707e-07,0.3598035052873985,0.13636364,0.123222746,0.12785389,26.191303423083014,24.5,24.082864758994102,0
6.993781766310746e-06,5.833750573562146e-07,7.884973841774812e-07,0.672764514598042,0.05050505,0.3744076,0.4063927,12.560945177413998,8.945800341501034,8.123076695439973,0
4.985666209647264e-06,4.7403928033550134e-07,6.879601828641582e-07,0.7247133666710296,0.08585858,0.17061612,0.33333334,9.737367535972556,14.261586768058354,10.124984252948199,0
7.4784993144708964e-06,5.13428242740674e-07,1.2401339183644675e-06,0.9102721864149191,0.5252525,0.47867298,0.5022831,16.838367267787515,16.59358125226469,14.073422628834676,0
1.8465430406100977e-07,9.792772850509168e-08,1.3849072804575734e-07,0.7071068131563781,0.41919193,0.46919432,0.5296804,14.29063407348401,16.364765673713617,16.78706512632734,0
3.7854132332507004e-06,4.886934034022708e-07,5.704391426450847e-07,0.5158202660846226,0.16161616,0.16113745,0.2648402,10.802314566795395,12.92439553712281,11.482595525402782,0
2.100442708693986e-06,3.7200082594932506e-07,3.9870270303831707e-07,0.3598035052873985,0.15656565,0.11848341,0.2739726,13.573871960498227,14.350522638566165,11.551515052147922,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.24747474,0.3364929,0.37899545,6.981001002721601,6.869315832017043,7.00780814520489,0
4.016231113326963e-06,4.4359686171918097e-07,6.201194810272751e-07,0.6987755850213326,0.1010101,0.18483412,0.34703195,16.366123548354388,14.8731301345749,13.520724832641186,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.15151516,0.30331755,0.42465752,18.051575416012863,23.99348870006194,21.2775556631865,0
2.885223500953278e-06,3.878768633573568e-07,5.090179046077623e-07,0.6475649550989828,0.01010101,0.11374407,0.29680365,23.34180798481557,19.687813489567603,16.161992451427516,0
2.585160256854137e-06,3.48913204626973e-07,5.069528231447616e-07,0.7254681232361747,0.065656565,0.06635071,0.05479452,44.78883789517205,52.637344157926506,47.56269546608981,0
4.108558265357468e-06,3.872006831243377e-07,7.64321486452361e-07,0.8621847330124341,0.27272728,0.41232228,0.5479452,15.705094714773292,16.737980762326142,17.10818517552344,0
3.3699410491134286e-06,3.7293701793156036e-07,6.117914887244519e-07,0.792723096376666,0.15656565,0.17535545,0.2739726,20.443176597284364,21.42571409521269,15.622622268064099,0
1.5695615845185832e-06,3.328902777503907e-07,3.328902777503907e-07,0.0,0.42424244,0.4549763,0.5205479,11.650509645504783,11.45030021440486,9.692135987490063,0
4.685602965548124e-06,4.4476911584149367e-07,7.601478268097619e-07,0.8109548663101676,0.14141414,0.1563981,0.30136988,22.063383679940937,17.367588666670873,15.963345588154882,0
2.700569196892268e-06,3.801966551517171e-07,5.042042532959532e-07,0.6568137456693631,0.4090909,0.49763033,0.5890411,16.537533068750008,25.60390595202224,16.14187101918486,0
2.2158516487321174e-06,3.7551340593966714e-07,4.180436413434973e-07,0.43945696059436407,0.34343433,0.35545024,0.42009133,18.58261578646708,29.642844412304143,25.987024527386396,0
3.0698778050142876e-06,4.05001714391915e-07,5.552091283335647e-07,0.6840256533265389,0.15151516,0.30805686,0.49315068,16.0464949443796,17.08215443086732,14.296852800529214,0
